Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Stockholm;98210;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;mm

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1786-02-01 00:00:00;2016-03-02 10:00:00;44.0;59.342;18.0575

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1906-03-02 06:00:01;1906-04-01 06:00:00;1906-03;33.3;G
1906-04-01 06:00:01;1906-05-01 06:00:00;1906-04;41.0;G
1906-05-02 06:00:01;1906-06-01 06:00:00;1906-05;57.5;G
1906-06-01 06:00:01;1906-07-01 06:00:00;1906-06;35.9;G
1906-07-02 06:00:01;1906-08-01 06:00:00;1906-07;10.8;G
1906-08-02 06:00:01;1906-09-01 06:00:00;1906-08;76.4;G
1906-09-01 06:00:01;1906-10-01 06:00:00;1906-09;26.1;G
1906-10-02 06:00:01;1906-11-01 06:00:00;1906-10;28.5;G
1906-11-01 06:00:01;1906-12-01 06:00:00;1906-11;63.2;G
1906-12-02 06:00:01;1907-01-01 06:00:00;1906-12;22.9;G
1907-01-02 06:00:01;1907-02-01 06:00:00;1907-01;38.0;G
1907-01-30 06:00:01;1907-03-01 06:00:00;1907-02;30.6;G
1907-03-02 06:00:01;1907-04-01 06:00:00;1907-03;28.1;G
1907-04-01 06:00:01;1907-05-01 06:00:00;1907-04;44.1;G
1907-05-02 06:00:01;1907-06-01 06:00:00;1907-05;39.6;G
1907-06-01 06:00:01;1907-07-01 06:00:00;1907-06;31.8;G
1907-07-02 06:00:01;1907-08-01 06:00:00;1907-07;102.4;G
1907-08-02 06:00:01;1907-09-01 06:00:00;1907-08;92.5;G
1907-09-01 06:00:01;1907-10-01 06:00:00;1907-09;23.6;G
1907-10-02 06:00:01;1907-11-01 06:00:00;1907-10;21.1;G
1907-11-01 06:00:01;1907-12-01 06:00:00;1907-11;30.1;G
1907-12-02 06:00:01;1908-01-01 06:00:00;1907-12;42.4;G
1908-01-02 06:00:01;1908-02-01 06:00:00;1908-01;16.1;G
1908-01-31 06:00:01;1908-03-01 06:00:00;1908-02;56.3;G
1908-03-02 06:00:01;1908-04-01 06:00:00;1908-03;59.5;G
1908-04-01 06:00:01;1908-05-01 06:00:00;1908-04;42.2;G
1908-05-02 06:00:01;1908-06-01 06:00:00;1908-05;27.9;G
1908-06-01 06:00:01;1908-07-01 06:00:00;1908-06;40.7;G
1908-07-02 06:00:01;1908-08-01 06:00:00;1908-07;46.0;G
1908-08-02 06:00:01;1908-09-01 06:00:00;1908-08;81.6;G
1908-09-01 06:00:01;1908-10-01 06:00:00;1908-09;57.9;G
1908-10-02 06:00:01;1908-11-01 06:00:00;1908-10;7.8;G
1908-11-01 06:00:01;1908-12-01 06:00:00;1908-11;29.5;G
1908-12-02 06:00:01;1909-01-01 06:00:00;1908-12;21.7;G
1909-01-02 06:00:01;1909-02-01 06:00:00;1909-01;30.2;G
1909-01-30 06:00:01;1909-03-01 06:00:00;1909-02;7.5;G
1909-03-02 06:00:01;1909-04-01 06:00:00;1909-03;98.5;G
1909-04-01 06:00:01;1909-05-01 06:00:00;1909-04;21.4;G
1909-05-02 06:00:01;1909-06-01 06:00:00;1909-05;41.0;G
1909-06-01 06:00:01;1909-07-01 06:00:00;1909-06;51.7;G
1909-07-02 06:00:01;1909-08-01 06:00:00;1909-07;74.4;G
1909-08-02 06:00:01;1909-09-01 06:00:00;1909-08;48.4;G
1909-09-01 06:00:01;1909-10-01 06:00:00;1909-09;29.1;G
1909-10-02 06:00:01;1909-11-01 06:00:00;1909-10;44.7;G
1909-11-01 06:00:01;1909-12-01 06:00:00;1909-11;37.2;G
1909-12-02 06:00:01;1910-01-01 06:00:00;1909-12;67.0;G
1910-01-02 06:00:01;1910-02-01 06:00:00;1910-01;42.4;G
1910-01-30 06:00:01;1910-03-01 06:00:00;1910-02;46.7;G
1910-03-02 06:00:01;1910-04-01 06:00:00;1910-03;8.5;G
1910-04-01 06:00:01;1910-05-01 06:00:00;1910-04;31.0;G
1910-05-02 06:00:01;1910-06-01 06:00:00;1910-05;90.3;G
1910-06-01 06:00:01;1910-07-01 06:00:00;1910-06;42.8;G
1910-07-02 06:00:01;1910-08-01 06:00:00;1910-07;128.5;G
1910-08-02 06:00:01;1910-09-01 06:00:00;1910-08;40.2;G
1910-09-01 06:00:01;1910-10-01 06:00:00;1910-09;47.9;G
1910-10-02 06:00:01;1910-11-01 06:00:00;1910-10;23.4;G
1910-11-01 06:00:01;1910-12-01 06:00:00;1910-11;174.1;G
1910-12-02 06:00:01;1911-01-01 06:00:00;1910-12;41.9;G
1911-01-02 06:00:01;1911-02-01 06:00:00;1911-01;41.5;G
1911-01-30 06:00:01;1911-03-01 06:00:00;1911-02;56.7;G
1911-03-02 06:00:01;1911-04-01 06:00:00;1911-03;7.1;G
1911-04-01 06:00:01;1911-05-01 06:00:00;1911-04;69.2;G
1911-05-02 06:00:01;1911-06-01 06:00:00;1911-05;5.9;G
1911-06-01 06:00:01;1911-07-01 06:00:00;1911-06;23.4;G
1911-07-02 06:00:01;1911-08-01 06:00:00;1911-07;34.2;G
1911-08-02 06:00:01;1911-09-01 06:00:00;1911-08;32.1;G
1911-09-01 06:00:01;1911-10-01 06:00:00;1911-09;40.6;G
1911-10-02 06:00:01;1911-11-01 06:00:00;1911-10;65.5;G
1911-11-01 06:00:01;1911-12-01 06:00:00;1911-11;78.0;G
1911-12-02 06:00:01;1912-01-01 06:00:00;1911-12;50.6;G
1912-01-02 06:00:01;1912-02-01 06:00:00;1912-01;5.7;G
1912-01-31 06:00:01;1912-03-01 06:00:00;1912-02;16.5;G
1912-03-02 06:00:01;1912-04-01 06:00:00;1912-03;32.3;G
1912-04-01 06:00:01;1912-05-01 06:00:00;1912-04;38.1;G
1912-05-02 06:00:01;1912-06-01 06:00:00;1912-05;87.8;G
1912-06-01 06:00:01;1912-07-01 06:00:00;1912-06;56.7;G
1912-07-02 06:00:01;1912-08-01 06:00:00;1912-07;28.7;G
1912-08-02 06:00:01;1912-09-01 06:00:00;1912-08;180.9;G
1912-09-01 06:00:01;1912-10-01 06:00:00;1912-09;29.6;G
1912-10-02 06:00:01;1912-11-01 06:00:00;1912-10;99.0;G
1912-11-01 06:00:01;1912-12-01 06:00:00;1912-11;56.0;G
1912-12-02 06:00:01;1913-01-01 06:00:00;1912-12;61.3;G
1913-01-02 06:00:01;1913-02-01 06:00:00;1913-01;11.4;G
1913-01-30 06:00:01;1913-03-01 06:00:00;1913-02;12.2;G
1913-03-02 06:00:01;1913-04-01 06:00:00;1913-03;34.5;G
1913-04-01 06:00:01;1913-05-01 06:00:00;1913-04;29.2;G
1913-05-02 06:00:01;1913-06-01 06:00:00;1913-05;11.2;G
1913-06-01 06:00:01;1913-07-01 06:00:00;1913-06;41.7;G
1913-07-02 06:00:01;1913-08-01 06:00:00;1913-07;98.7;G
1913-08-02 06:00:01;1913-09-01 06:00:00;1913-08;104.9;G
1913-09-01 06:00:01;1913-10-01 06:00:00;1913-09;52.9;G
1913-10-02 06:00:01;1913-11-01 06:00:00;1913-10;15.6;G
1913-11-01 06:00:01;1913-12-01 06:00:00;1913-11;45.9;G
1913-12-02 06:00:01;1914-01-01 06:00:00;1913-12;37.0;G
1914-01-02 06:00:01;1914-02-01 06:00:00;1914-01;27.7;G
1914-01-30 06:00:01;1914-03-01 06:00:00;1914-02;22.2;G
1914-03-02 06:00:01;1914-04-01 06:00:00;1914-03;35.9;G
1914-04-01 06:00:01;1914-05-01 06:00:00;1914-04;16.7;G
1914-05-02 06:00:01;1914-06-01 06:00:00;1914-05;38.0;G
1914-06-01 06:00:01;1914-07-01 06:00:00;1914-06;28.6;G
1914-07-02 06:00:01;1914-08-01 06:00:00;1914-07;65.8;G
1914-08-02 06:00:01;1914-09-01 06:00:00;1914-08;18.9;G
1914-09-01 06:00:01;1914-10-01 06:00:00;1914-09;42.5;G
1914-10-02 06:00:01;1914-11-01 06:00:00;1914-10;21.3;G
1914-11-01 06:00:01;1914-12-01 06:00:00;1914-11;14.5;G
1914-12-02 06:00:01;1915-01-01 06:00:00;1914-12;61.4;G
1915-01-02 06:00:01;1915-02-01 06:00:00;1915-01;32.2;G
1915-01-30 06:00:01;1915-03-01 06:00:00;1915-02;34.3;G
1915-03-02 06:00:01;1915-04-01 06:00:00;1915-03;15.7;G
1915-04-01 06:00:01;1915-05-01 06:00:00;1915-04;20.3;G
1915-05-02 06:00:01;1915-06-01 06:00:00;1915-05;71.1;G
1915-06-01 06:00:01;1915-07-01 06:00:00;1915-06;18.9;G
1915-07-02 06:00:01;1915-08-01 06:00:00;1915-07;80.8;G
1915-08-02 06:00:01;1915-09-01 06:00:00;1915-08;98.3;G
1915-09-01 06:00:01;1915-10-01 06:00:00;1915-09;69.2;G
1915-10-02 06:00:01;1915-11-01 06:00:00;1915-10;13.4;G
1915-11-01 06:00:01;1915-12-01 06:00:00;1915-11;38.9;G
1915-12-02 06:00:01;1916-01-01 06:00:00;1915-12;86.6;G
1916-01-02 06:00:01;1916-02-01 06:00:00;1916-01;30.5;G
1916-01-31 06:00:01;1916-03-01 06:00:00;1916-02;34.5;G
1916-03-02 06:00:01;1916-04-01 06:00:00;1916-03;25.7;G
1916-04-01 06:00:01;1916-05-01 06:00:00;1916-04;29.4;G
1916-05-02 06:00:01;1916-06-01 06:00:00;1916-05;43.0;G
1916-06-01 06:00:01;1916-07-01 06:00:00;1916-06;84.6;G
1916-07-02 06:00:01;1916-08-01 06:00:00;1916-07;99.6;G
1916-08-02 06:00:01;1916-09-01 06:00:00;1916-08;61.2;G
1916-09-01 06:00:01;1916-10-01 06:00:00;1916-09;24.2;G
1916-10-02 06:00:01;1916-11-01 06:00:00;1916-10;79.3;G
1916-11-01 06:00:01;1916-12-01 06:00:00;1916-11;49.5;G
1916-12-02 06:00:01;1917-01-01 06:00:00;1916-12;69.8;G
1917-01-02 06:00:01;1917-02-01 06:00:00;1917-01;21.6;G
1917-01-30 06:00:01;1917-03-01 06:00:00;1917-02;7.4;G
1917-03-02 06:00:01;1917-04-01 06:00:00;1917-03;28.6;G
1917-04-01 06:00:01;1917-05-01 06:00:00;1917-04;60.5;G
1917-05-02 06:00:01;1917-06-01 06:00:00;1917-05;5.1;G
1917-06-01 06:00:01;1917-07-01 06:00:00;1917-06;17.4;G
1917-07-02 06:00:01;1917-08-01 06:00:00;1917-07;45.0;G
1917-08-02 06:00:01;1917-09-01 06:00:00;1917-08;54.3;G
1917-09-01 06:00:01;1917-10-01 06:00:00;1917-09;40.8;G
1917-10-02 06:00:01;1917-11-01 06:00:00;1917-10;56.8;G
1917-11-01 06:00:01;1917-12-01 06:00:00;1917-11;56.0;G
1917-12-02 06:00:01;1918-01-01 06:00:00;1917-12;40.3;G
1918-01-02 06:00:01;1918-02-01 06:00:00;1918-01;90.2;G
1918-01-30 06:00:01;1918-03-01 06:00:00;1918-02;24.8;G
1918-03-02 06:00:01;1918-04-01 06:00:00;1918-03;7.8;G
1918-04-01 06:00:01;1918-05-01 06:00:00;1918-04;26.5;G
1918-05-02 06:00:01;1918-06-01 06:00:00;1918-05;7.8;G
1918-06-01 06:00:01;1918-07-01 06:00:00;1918-06;45.5;G
1918-07-02 06:00:01;1918-08-01 06:00:00;1918-07;42.5;G
1918-08-02 06:00:01;1918-09-01 06:00:00;1918-08;48.4;G
1918-09-01 06:00:01;1918-10-01 06:00:00;1918-09;149.8;G
1918-10-02 06:00:01;1918-11-01 06:00:00;1918-10;28.0;G
1918-11-01 06:00:01;1918-12-01 06:00:00;1918-11;45.8;G
1918-12-02 06:00:01;1919-01-01 06:00:00;1918-12;86.6;G
1919-01-02 06:00:01;1919-02-01 06:00:00;1919-01;52.7;G
1919-01-30 06:00:01;1919-03-01 06:00:00;1919-02;21.7;G
1919-03-02 06:00:01;1919-04-01 06:00:00;1919-03;17.0;G
1919-04-01 06:00:01;1919-05-01 06:00:00;1919-04;32.1;G
1919-05-02 06:00:01;1919-06-01 06:00:00;1919-05;38.1;G
1919-06-01 06:00:01;1919-07-01 06:00:00;1919-06;67.4;G
1919-07-02 06:00:01;1919-08-01 06:00:00;1919-07;79.2;G
1919-08-02 06:00:01;1919-09-01 06:00:00;1919-08;75.7;G
1919-09-01 06:00:01;1919-10-01 06:00:00;1919-09;72.4;G
1919-10-02 06:00:01;1919-11-01 06:00:00;1919-10;21.8;G
1919-11-01 06:00:01;1919-12-01 06:00:00;1919-11;71.8;G
1919-12-02 06:00:01;1920-01-01 06:00:00;1919-12;57.4;G
1920-01-02 06:00:01;1920-02-01 06:00:00;1920-01;66.6;G
1920-01-31 06:00:01;1920-03-01 06:00:00;1920-02;29.8;G
1920-03-02 06:00:01;1920-04-01 06:00:00;1920-03;15.0;G
1920-04-01 06:00:01;1920-05-01 06:00:00;1920-04;44.7;G
1920-05-02 06:00:01;1920-06-01 06:00:00;1920-05;46.7;G
1920-06-01 06:00:01;1920-07-01 06:00:00;1920-06;61.9;G
1920-07-02 06:00:01;1920-08-01 06:00:00;1920-07;59.3;G
1920-08-02 06:00:01;1920-09-01 06:00:00;1920-08;100.5;G
1920-09-01 06:00:01;1920-10-01 06:00:00;1920-09;39.1;G
1920-10-02 06:00:01;1920-11-01 06:00:00;1920-10;3.9;G
1920-11-01 06:00:01;1920-12-01 06:00:00;1920-11;20.6;G
1920-12-02 06:00:01;1921-01-01 06:00:00;1920-12;11.6;G
1921-01-02 06:00:01;1921-02-01 06:00:00;1921-01;68.3;G
1921-01-30 06:00:01;1921-03-01 06:00:00;1921-02;4.1;G
1921-03-02 06:00:01;1921-04-01 06:00:00;1921-03;6.4;G
1921-04-01 06:00:01;1921-05-01 06:00:00;1921-04;31.8;G
1921-05-02 06:00:01;1921-06-01 06:00:00;1921-05;9.8;G
1921-06-01 06:00:01;1921-07-01 06:00:00;1921-06;95.7;G
1921-07-02 06:00:01;1921-08-01 06:00:00;1921-07;83.4;G
1921-08-02 06:00:01;1921-09-01 06:00:00;1921-08;44.6;G
1921-09-01 06:00:01;1921-10-01 06:00:00;1921-09;16.8;G
1921-10-02 06:00:01;1921-11-01 06:00:00;1921-10;30.6;G
1921-11-01 06:00:01;1921-12-01 06:00:00;1921-11;36.0;G
1921-12-02 06:00:01;1922-01-01 06:00:00;1921-12;83.7;G
1922-01-02 06:00:01;1922-02-01 06:00:00;1922-01;52.5;G
1922-01-30 06:00:01;1922-03-01 06:00:00;1922-02;29.3;G
1922-03-02 06:00:01;1922-04-01 06:00:00;1922-03;39.7;G
1922-04-01 06:00:01;1922-05-01 06:00:00;1922-04;64.0;G
1922-05-02 06:00:01;1922-06-01 06:00:00;1922-05;30.4;G
1922-06-01 06:00:01;1922-07-01 06:00:00;1922-06;47.9;G
1922-07-02 06:00:01;1922-08-01 06:00:00;1922-07;51.3;G
1922-08-02 06:00:01;1922-09-01 06:00:00;1922-08;143.9;G
1922-09-01 06:00:01;1922-10-01 06:00:00;1922-09;96.2;G
1922-10-02 06:00:01;1922-11-01 06:00:00;1922-10;13.9;G
1922-11-01 06:00:01;1922-12-01 06:00:00;1922-11;22.6;G
1922-12-02 06:00:01;1923-01-01 06:00:00;1922-12;33.3;G
1923-01-02 06:00:01;1923-02-01 06:00:00;1923-01;45.8;G
1923-01-30 06:00:01;1923-03-01 06:00:00;1923-02;31.5;G
1923-03-02 06:00:01;1923-04-01 06:00:00;1923-03;4.5;G
1923-04-01 06:00:01;1923-05-01 06:00:00;1923-04;23.7;G
1923-05-02 06:00:01;1923-06-01 06:00:00;1923-05;57.8;G
1923-06-01 06:00:01;1923-07-01 06:00:00;1923-06;59.7;G
1923-07-02 06:00:01;1923-08-01 06:00:00;1923-07;59.2;G
1923-08-02 06:00:01;1923-09-01 06:00:00;1923-08;147.0;G
1923-09-01 06:00:01;1923-10-01 06:00:00;1923-09;102.3;G
1923-10-02 06:00:01;1923-11-01 06:00:00;1923-10;72.6;G
1923-11-01 06:00:01;1923-12-01 06:00:00;1923-11;62.5;G
1923-12-02 06:00:01;1924-01-01 06:00:00;1923-12;53.5;G
1924-01-02 06:00:01;1924-02-01 06:00:00;1924-01;36.7;G
1924-01-31 06:00:01;1924-03-01 06:00:00;1924-02;65.3;G
1924-03-02 06:00:01;1924-04-01 06:00:00;1924-03;58.4;G
1924-04-01 06:00:01;1924-05-01 06:00:00;1924-04;63.7;G
1924-05-02 06:00:01;1924-06-01 06:00:00;1924-05;65.8;G
1924-06-01 06:00:01;1924-07-01 06:00:00;1924-06;49.0;G
1924-07-02 06:00:01;1924-08-01 06:00:00;1924-07;55.7;G
1924-08-02 06:00:01;1924-09-01 06:00:00;1924-08;72.7;G
1924-09-01 06:00:01;1924-10-01 06:00:00;1924-09;95.4;G
1924-10-02 06:00:01;1924-11-01 06:00:00;1924-10;40.0;G
1924-11-01 06:00:01;1924-12-01 06:00:00;1924-11;23.3;G
1924-12-02 06:00:01;1925-01-01 06:00:00;1924-12;37.5;G
1925-01-02 06:00:01;1925-02-01 06:00:00;1925-01;48.2;G
1925-01-30 06:00:01;1925-03-01 06:00:00;1925-02;43.4;G
1925-03-02 06:00:01;1925-04-01 06:00:00;1925-03;11.1;G
1925-04-01 06:00:01;1925-05-01 06:00:00;1925-04;56.3;G
1925-05-02 06:00:01;1925-06-01 06:00:00;1925-05;44.6;G
1925-06-01 06:00:01;1925-07-01 06:00:00;1925-06;26.7;G
1925-07-02 06:00:01;1925-08-01 06:00:00;1925-07;171.0;G
1925-08-02 06:00:01;1925-09-01 06:00:00;1925-08;11.4;G
1925-09-01 06:00:01;1925-10-01 06:00:00;1925-09;69.7;G
1925-10-02 06:00:01;1925-11-01 06:00:00;1925-10;84.8;G
1925-11-01 06:00:01;1925-12-01 06:00:00;1925-11;38.1;G
1925-12-02 06:00:01;1926-01-01 06:00:00;1925-12;47.3;G
1926-01-02 06:00:01;1926-02-01 06:00:00;1926-01;26.5;G
1926-01-30 06:00:01;1926-03-01 06:00:00;1926-02;52.2;G
1926-03-02 06:00:01;1926-04-01 06:00:00;1926-03;17.0;G
1926-04-01 06:00:01;1926-05-01 06:00:00;1926-04;24.0;G
1926-05-02 06:00:01;1926-06-01 06:00:00;1926-05;82.3;G
1926-06-01 06:00:01;1926-07-01 06:00:00;1926-06;43.3;G
1926-07-02 06:00:01;1926-08-01 06:00:00;1926-07;59.0;G
1926-08-02 06:00:01;1926-09-01 06:00:00;1926-08;37.2;G
1926-09-01 06:00:01;1926-10-01 06:00:00;1926-09;58.0;G
1926-10-02 06:00:01;1926-11-01 06:00:00;1926-10;62.7;G
1926-11-01 06:00:01;1926-12-01 06:00:00;1926-11;27.0;G
1926-12-02 06:00:01;1927-01-01 06:00:00;1926-12;39.1;G
1927-01-02 06:00:01;1927-02-01 06:00:00;1927-01;33.8;G
1927-01-30 06:00:01;1927-03-01 06:00:00;1927-02;21.1;G
1927-03-02 06:00:01;1927-04-01 06:00:00;1927-03;39.0;G
1927-04-01 06:00:01;1927-05-01 06:00:00;1927-04;71.9;G
1927-05-02 06:00:01;1927-06-01 06:00:00;1927-05;63.7;G
1927-06-01 06:00:01;1927-07-01 06:00:00;1927-06;39.4;G
1927-07-02 06:00:01;1927-08-01 06:00:00;1927-07;82.0;G
1927-08-02 06:00:01;1927-09-01 06:00:00;1927-08;60.2;G
1927-09-01 06:00:01;1927-10-01 06:00:00;1927-09;72.7;G
1927-10-02 06:00:01;1927-11-01 06:00:00;1927-10;76.1;G
1927-11-01 06:00:01;1927-12-01 06:00:00;1927-11;44.5;G
1927-12-02 06:00:01;1928-01-01 06:00:00;1927-12;20.7;G
1928-01-02 06:00:01;1928-02-01 06:00:00;1928-01;37.2;G
1928-01-31 06:00:01;1928-03-01 06:00:00;1928-02;19.0;G
1928-03-02 06:00:01;1928-04-01 06:00:00;1928-03;25.8;G
1928-04-01 06:00:01;1928-05-01 06:00:00;1928-04;29.5;G
1928-05-02 06:00:01;1928-06-01 06:00:00;1928-05;24.2;G
1928-06-01 06:00:01;1928-07-01 06:00:00;1928-06;69.1;G
1928-07-02 06:00:01;1928-08-01 06:00:00;1928-07;64.6;G
1928-08-02 06:00:01;1928-09-01 06:00:00;1928-08;94.2;G
1928-09-01 06:00:01;1928-10-01 06:00:00;1928-09;49.4;G
1928-10-02 06:00:01;1928-11-01 06:00:00;1928-10;113.2;G
1928-11-01 06:00:01;1928-12-01 06:00:00;1928-11;80.2;G
1928-12-02 06:00:01;1929-01-01 06:00:00;1928-12;24.5;G
1929-01-02 06:00:01;1929-02-01 06:00:00;1929-01;47.5;G
1929-01-30 06:00:01;1929-03-01 06:00:00;1929-02;8.6;G
1929-03-02 06:00:01;1929-04-01 06:00:00;1929-03;9.3;G
1929-04-01 06:00:01;1929-05-01 06:00:00;1929-04;38.5;G
1929-05-02 06:00:01;1929-06-01 06:00:00;1929-05;65.4;G
1929-06-01 06:00:01;1929-07-01 06:00:00;1929-06;56.2;G
1929-07-02 06:00:01;1929-08-01 06:00:00;1929-07;99.7;G
1929-08-02 06:00:01;1929-09-01 06:00:00;1929-08;59.9;G
1929-09-01 06:00:01;1929-10-01 06:00:00;1929-09;50.5;G
1929-10-02 06:00:01;1929-11-01 06:00:00;1929-10;79.6;G
1929-11-01 06:00:01;1929-12-01 06:00:00;1929-11;42.1;G
1929-12-02 06:00:01;1930-01-01 06:00:00;1929-12;65.8;G
1930-01-02 06:00:01;1930-02-01 06:00:00;1930-01;16.2;G
1930-01-30 06:00:01;1930-03-01 06:00:00;1930-02;12.8;G
1930-03-02 06:00:01;1930-04-01 06:00:00;1930-03;29.3;G
1930-04-01 06:00:01;1930-05-01 06:00:00;1930-04;29.0;G
1930-05-02 06:00:01;1930-06-01 06:00:00;1930-05;23.7;G
1930-06-01 06:00:01;1930-07-01 06:00:00;1930-06;36.7;G
1930-07-02 06:00:01;1930-08-01 06:00:00;1930-07;130.9;G
1930-08-02 06:00:01;1930-09-01 06:00:00;1930-08;164.8;G
1930-09-01 06:00:01;1930-10-01 06:00:00;1930-09;61.7;G
1930-10-02 06:00:01;1930-11-01 06:00:00;1930-10;99.3;G
1930-11-01 06:00:01;1930-12-01 06:00:00;1930-11;57.9;G
1930-12-02 06:00:01;1931-01-01 06:00:00;1930-12;56.2;G
1931-01-02 06:00:01;1931-02-01 06:00:00;1931-01;72.3;G
1931-01-30 06:00:01;1931-03-01 06:00:00;1931-02;37.4;G
1931-03-02 06:00:01;1931-04-01 06:00:00;1931-03;26.7;G
1931-04-01 06:00:01;1931-05-01 06:00:00;1931-04;23.6;G
1931-05-02 06:00:01;1931-06-01 06:00:00;1931-05;36.2;G
1931-06-01 06:00:01;1931-07-01 06:00:00;1931-06;25.7;G
1931-07-02 06:00:01;1931-08-01 06:00:00;1931-07;57.0;G
1931-08-02 06:00:01;1931-09-01 06:00:00;1931-08;100.4;G
1931-09-01 06:00:01;1931-10-01 06:00:00;1931-09;77.7;G
1931-10-02 06:00:01;1931-11-01 06:00:00;1931-10;32.3;G
1931-11-01 06:00:01;1931-12-01 06:00:00;1931-11;35.1;G
1931-12-02 06:00:01;1932-01-01 06:00:00;1931-12;74.3;G
1932-01-02 06:00:01;1932-02-01 06:00:00;1932-01;42.5;G
1932-01-31 06:00:01;1932-03-01 06:00:00;1932-02;11.8;G
1932-03-02 06:00:01;1932-04-01 06:00:00;1932-03;14.7;G
1932-04-01 06:00:01;1932-05-01 06:00:00;1932-04;33.7;G
1932-05-02 06:00:01;1932-06-01 06:00:00;1932-05;64.0;G
1932-06-01 06:00:01;1932-07-01 06:00:00;1932-06;74.0;G
1932-07-02 06:00:01;1932-08-01 06:00:00;1932-07;43.8;G
1932-08-02 06:00:01;1932-09-01 06:00:00;1932-08;65.9;G
1932-09-01 06:00:01;1932-10-01 06:00:00;1932-09;65.6;G
1932-10-02 06:00:01;1932-11-01 06:00:00;1932-10;60.2;G
1932-11-01 06:00:01;1932-12-01 06:00:00;1932-11;56.4;G
1932-12-02 06:00:01;1933-01-01 06:00:00;1932-12;12.1;G
1933-01-02 06:00:01;1933-02-01 06:00:00;1933-01;29.8;G
1933-01-30 06:00:01;1933-03-01 06:00:00;1933-02;20.6;G
1933-03-02 06:00:01;1933-04-01 06:00:00;1933-03;18.0;G
1933-04-01 06:00:01;1933-05-01 06:00:00;1933-04;25.9;G
1933-05-02 06:00:01;1933-06-01 06:00:00;1933-05;66.0;G
1933-06-01 06:00:01;1933-07-01 06:00:00;1933-06;21.5;G
1933-07-02 06:00:01;1933-08-01 06:00:00;1933-07;57.8;G
1933-08-02 06:00:01;1933-09-01 06:00:00;1933-08;26.8;G
1933-09-01 06:00:01;1933-10-01 06:00:00;1933-09;48.5;G
1933-10-02 06:00:01;1933-11-01 06:00:00;1933-10;58.0;G
1933-11-01 06:00:01;1933-12-01 06:00:00;1933-11;39.9;G
1933-12-02 06:00:01;1934-01-01 06:00:00;1933-12;15.0;G
1934-01-02 06:00:01;1934-02-01 06:00:00;1934-01;21.8;G
1934-01-30 06:00:01;1934-03-01 06:00:00;1934-02;43.1;G
1934-03-02 06:00:01;1934-04-01 06:00:00;1934-03;64.7;G
1934-04-01 06:00:01;1934-05-01 06:00:00;1934-04;26.9;G
1934-05-02 06:00:01;1934-06-01 06:00:00;1934-05;36.4;G
1934-06-01 06:00:01;1934-07-01 06:00:00;1934-06;37.1;G
1934-07-02 06:00:01;1934-08-01 06:00:00;1934-07;66.1;G
1934-08-02 06:00:01;1934-09-01 06:00:00;1934-08;71.0;G
1934-09-01 06:00:01;1934-10-01 06:00:00;1934-09;47.6;G
1934-10-02 06:00:01;1934-11-01 06:00:00;1934-10;123.6;G
1934-11-01 06:00:01;1934-12-01 06:00:00;1934-11;97.3;G
1934-12-02 06:00:01;1935-01-01 06:00:00;1934-12;50.0;G
1935-01-02 06:00:01;1935-02-01 06:00:00;1935-01;30.0;G
1935-01-30 06:00:01;1935-03-01 06:00:00;1935-02;28.3;G
1935-03-02 06:00:01;1935-04-01 06:00:00;1935-03;28.8;G
1935-04-01 06:00:01;1935-05-01 06:00:00;1935-04;42.0;G
1935-05-02 06:00:01;1935-06-01 06:00:00;1935-05;62.0;G
1935-06-01 06:00:01;1935-07-01 06:00:00;1935-06;26.4;G
1935-07-02 06:00:01;1935-08-01 06:00:00;1935-07;63.9;G
1935-08-02 06:00:01;1935-09-01 06:00:00;1935-08;48.2;G
1935-09-01 06:00:01;1935-10-01 06:00:00;1935-09;142.9;G
1935-10-02 06:00:01;1935-11-01 06:00:00;1935-10;89.0;G
1935-11-01 06:00:01;1935-12-01 06:00:00;1935-11;25.8;G
1935-12-02 06:00:01;1936-01-01 06:00:00;1935-12;96.7;G
1936-01-02 06:00:01;1936-02-01 06:00:00;1936-01;60.4;G
1936-01-31 06:00:01;1936-03-01 06:00:00;1936-02;29.2;G
1936-03-02 06:00:01;1936-04-01 06:00:00;1936-03;26.3;G
1936-04-01 06:00:01;1936-05-01 06:00:00;1936-04;54.5;G
1936-05-02 06:00:01;1936-06-01 06:00:00;1936-05;49.0;G
1936-06-01 06:00:01;1936-07-01 06:00:00;1936-06;8.3;G
1936-07-02 06:00:01;1936-08-01 06:00:00;1936-07;48.5;G
1936-08-02 06:00:01;1936-09-01 06:00:00;1936-08;107.8;G
1936-09-01 06:00:01;1936-10-01 06:00:00;1936-09;80.1;G
1936-10-02 06:00:01;1936-11-01 06:00:00;1936-10;53.0;G
1936-11-01 06:00:01;1936-12-01 06:00:00;1936-11;52.7;G
1936-12-02 06:00:01;1937-01-01 06:00:00;1936-12;23.6;G
1937-01-02 06:00:01;1937-02-01 06:00:00;1937-01;40.3;G
